    -0.35355339,      0.00000000,      0.00000000,      1.00000000 
    -0.35355339,      0.00000000,      6.00000000,      1.00000000 
    -0.00000000,     -0.35355339,      6.00000000,      1.00000000 
     0.35355339,      0.00000000,      6.00000000,      1.00000000 
     5.64644661,      0.00000000,      6.00000000,      1.00000000 
     6.00000000,     -0.35355339,      6.00000000,      1.00000000 
     6.35355339,      0.00000000,      6.00000000,      1.00000000 
     6.35355339,      0.00000000,      0.00000000,      1.00000000 
